Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-PL%,1.12 [0.98-1.27],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-TG%,1.03 [0.91-1.18],1.000,,Triglycerides to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.01 [0.89-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,1.01 [0.89-1.15],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.00 [0.89-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C%,1.00 [0.88-1.13],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
PUFA/MUFA,0.98 [0.86-1.12],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.95 [0.83-1.08],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
VLDL-CE,0.94 [0.83-1.07],1.000,,Cholesteryl Esters in VLDL
Total-CE,0.90 [0.79-1.02],1.000,,Total-Esterified Cholesterol
