Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.29 [1.19-1.41],0.001,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.26 [1.17-1.37],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-TG%,1.26 [1.16-1.37],0.045,*,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.25 [1.16-1.35],0.004,**,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.25 [1.15-1.35],0.025,*,Triglycerides to Total-Lipids in IDL percentage
S-LDL-C%,0.82 [0.76-0.89],0.246,,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.82 [0.76-0.88],0.020,*,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.81 [0.75-0.87],0.010,*,Cholesteryl Esters to Total-Lipids in IDL percentage
L-LDL-C%,0.81 [0.75-0.87],0.014,*,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE,0.80 [0.74-0.88],0.151,,Cholesteryl Esters in Small HDL
