Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.10 [0.96-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.06 [0.94-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.06 [0.93-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.06 [0.92-1.22],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.05 [0.91-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.94 [0.82-1.08],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.94 [0.82-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.92 [0.80-1.05],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.92 [0.80-1.05],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.91 [0.80-1.04],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
