Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.20 [1.12-1.28],0.006,**,Glycoprotein Acetyls
L-LDL-TG%,1.16 [1.10-1.23],0.158,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.16 [1.09-1.22],0.333,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.05 [0.99-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.00 [0.95-1.07],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-C%,0.87 [0.82-0.92],0.137,,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC,0.86 [0.81-0.91],0.153,,Free Cholesterol in Large LDL
DHA,0.84 [0.79-0.90],0.060,,Docosahexaenoic Acid
Unsaturation,0.83 [0.78-0.89],0.004,**,Degree of Unsaturation
S-LDL-C%,0.83 [0.79-0.88],9.938e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
