Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.11-1.17],6.794e-19,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.12 [1.09-1.15],9.174e-15,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.09-1.14],2.577e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-PL%,1.11 [1.09-1.14],3.572e-12,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.10 [1.08-1.13],8.409e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.10 [1.07-1.12],1.809e-07,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.07 [1.05-1.10],0.013,*,Phospholipids to Total-Lipids in Medium HDL percentage
ApoB,0.93 [0.91-0.95],0.003,**,Apolipoprotein B
M-VLDL-C,0.93 [0.91-0.96],0.005,**,Cholesterol in Medium VLDL
S-LDL-L,0.93 [0.91-0.95],0.003,**,Total-Lipids in Small LDL
S-HDL-L,0.93 [0.91-0.96],0.011,*,Total-Lipids in Small HDL
M-HDL-PL,0.93 [0.91-0.96],0.036,*,Phospholipids in Medium HDL
S-LDL-CE,0.93 [0.91-0.95],0.001,**,Cholesteryl Esters in Small LDL
M-VLDL-CE,0.93 [0.91-0.95],9.516e-04,***,Cholesteryl Esters in Medium VLDL
M-LDL-P,0.93 [0.91-0.95],7.124e-04,***,Concentration of Medium LDL Particles
XS-VLDL-CE,0.93 [0.90-0.95],0.002,**,Cholesteryl Esters in Very Small VLDL
M-LDL-PL,0.93 [0.91-0.95],5.680e-04,***,Phospholipids in Medium LDL
S-LDL-C,0.93 [0.90-0.95],1.501e-04,***,Cholesterol in Small LDL
Albumin,0.92 [0.90-0.95],9.260e-05,***,Albumin
M-LDL-CE,0.92 [0.90-0.95],8.185e-05,***,Cholesteryl Esters in Medium LDL
S-LDL-FC,0.92 [0.90-0.95],5.813e-05,***,Free Cholesterol in Small LDL
M-LDL-L,0.92 [0.90-0.95],5.887e-05,***,Total-Lipids in Medium LDL
M-HDL-L,0.92 [0.90-0.95],0.002,**,Total-Lipids in Medium HDL
S-HDL-FC,0.92 [0.90-0.95],4.155e-04,***,Free Cholesterol in Small HDL
S-VLDL-FC%,0.92 [0.90-0.95],2.935e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.92 [0.90-0.95],5.851e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-CE,0.92 [0.90-0.95],2.003e-04,***,Cholesteryl Esters in Small HDL
PUFA,0.92 [0.90-0.95],4.428e-05,***,Polyunsaturated Fatty Acids
L-HDL-L,0.92 [0.89-0.95],0.038,*,Total-Lipids in Large HDL
S-HDL-P,0.92 [0.90-0.95],1.049e-04,***,Concentration of Small HDL Particles
L-LDL-FC%,0.92 [0.90-0.94],2.253e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6,0.92 [0.90-0.94],9.819e-06,***,Omega-6 Fatty Acids
M-LDL-C,0.92 [0.90-0.94],6.344e-06,***,Cholesterol in Medium LDL
S-HDL-C,0.92 [0.90-0.94],4.427e-05,***,Cholesterol in Small HDL
Remnant-C,0.92 [0.90-0.94],1.724e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-P,0.92 [0.90-0.94],5.937e-06,***,Concentration of IDL Particles
