Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.02 [0.87-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-VLDL-TG%,1.02 [0.88-1.18],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-C%,1.00 [0.85-1.18],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.00 [0.86-1.17],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.00 [0.86-1.16],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
M-VLDL-C%,0.96 [0.83-1.12],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-C,0.89 [0.77-1.03],1.000,,LDL Cholesterol
Remnant-C,0.88 [0.76-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.88 [0.76-1.02],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.87 [0.74-1.01],1.000,,Total-Cholesterol
