Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.17 [1.10-1.24],0.110,,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.16 [1.10-1.23],0.060,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.15 [1.09-1.22],0.119,,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.15 [1.09-1.22],0.426,,Triglycerides to Total-Lipids in IDL percentage
S-HDL-TG%,1.06 [1.00-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
LDL-PL,0.86 [0.81-0.91],0.033,*,Phospholipids in LDL
Non-HDL-C,0.86 [0.81-0.91],0.013,*,Total-Cholesterol Minus HDL-C
IDL-FC,0.86 [0.81-0.91],0.044,*,Free Cholesterol in IDL
M-LDL-FC,0.86 [0.81-0.91],0.038,*,Free Cholesterol in Medium LDL
LDL-L,0.86 [0.81-0.91],0.012,*,Total-Lipids in LDL
S-LDL-C%,0.86 [0.81-0.90],0.008,**,Cholesterol to Total-Lipids in Small LDL percentage
LDL-CE,0.86 [0.81-0.90],0.014,*,Cholesteryl Esters in LDL
IDL-L,0.86 [0.81-0.90],0.016,*,Total-Lipids in IDL
L-LDL-C%,0.86 [0.81-0.90],0.008,**,Cholesterol to Total-Lipids in Large LDL percentage
Total-FC,0.86 [0.81-0.90],0.016,*,Total-Free Cholesterol
LDL-C,0.85 [0.81-0.90],0.006,**,LDL Cholesterol
L-LDL-PL,0.85 [0.81-0.90],0.011,*,Phospholipids in Large LDL
Clinical LDL-C,0.85 [0.81-0.90],0.003,**,Clinical LDL Cholesterol
LDL-FC,0.85 [0.80-0.90],0.008,**,Free Cholesterol in LDL
IDL-C,0.85 [0.80-0.90],0.007,**,Cholesterol in IDL
L-LDL-L,0.85 [0.80-0.90],0.005,**,Total-Lipids in Large LDL
IDL-CE,0.85 [0.80-0.90],0.007,**,Cholesteryl Esters in IDL
L-LDL-CE,0.85 [0.80-0.90],0.005,**,Cholesteryl Esters in Large LDL
L-LDL-FC,0.85 [0.80-0.90],0.006,**,Free Cholesterol in Large LDL
L-LDL-C,0.85 [0.80-0.90],0.003,**,Cholesterol in Large LDL
Total-C,0.85 [0.80-0.90],0.002,**,Total-Cholesterol
Total-CE,0.84 [0.80-0.89],0.001,**,Total-Esterified Cholesterol
