Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.19 [1.03-1.39],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.07 [0.92-1.24],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.06 [0.92-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.06 [0.91-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.04 [0.90-1.21],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.95 [0.83-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.91 [0.77-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.86 [0.74-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.84 [0.72-0.98],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.84 [0.72-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
