Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.21 [1.02-1.42],1.000,,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.09 [0.93-1.29],1.000,,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-PL,1.03 [0.88-1.22],1.000,,Phospholipids in Very Small VLDL
M-LDL-PL%,1.02 [0.87-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
XS-VLDL-P,1.02 [0.86-1.20],1.000,,Concentration of Very Small VLDL Particles
M-LDL-FC%,0.96 [0.81-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.92 [0.79-1.09],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.89 [0.76-1.04],1.000,,Total-Cholesterol Minus HDL-C
Total-C,0.88 [0.74-1.03],1.000,,Total-Cholesterol
LDL-C,0.85 [0.72-1.00],1.000,,LDL Cholesterol
