Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.07 [0.99-1.15],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.01 [0.94-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.01 [0.94-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.94-1.08],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.01 [0.93-1.08],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-P,0.81 [0.75-0.88],0.030,*,Concentration of Small HDL Particles
S-HDL-CE,0.80 [0.74-0.87],0.004,**,Cholesteryl Esters in Small HDL
S-HDL-C,0.80 [0.74-0.86],0.004,**,Cholesterol in Small HDL
Total-P,0.80 [0.74-0.87],0.016,*,Total-Concentration of Lipoprotein Particles
HDL-P,0.80 [0.73-0.86],0.011,*,Concentration of HDL Particles
