Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.09 [1.06-1.13],0.006,**,Creatinine
XS-VLDL-PL%,1.09 [1.06-1.13],0.002,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.09 [1.06-1.12],0.002,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.08 [1.05-1.11],0.024,*,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.08 [1.05-1.11],0.139,,Phospholipids to Total-Lipids in IDL percentage
IDL-C%,0.93 [0.90-0.95],0.006,**,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.92 [0.90-0.95],0.003,**,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-C%,0.92 [0.90-0.95],0.008,**,Cholesterol to Total-Lipids in Small LDL percentage
Omega-6,0.92 [0.89-0.95],0.009,**,Omega-6 Fatty Acids
LA,0.92 [0.89-0.95],0.003,**,Linoleic Acid
PUFA,0.92 [0.89-0.95],0.003,**,Polyunsaturated Fatty Acids
HDL-P,0.92 [0.89-0.95],0.027,*,Concentration of HDL Particles
IDL-CE%,0.91 [0.89-0.94],6.195e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-HDL-P,0.91 [0.89-0.94],0.003,**,Concentration of Small HDL Particles
S-HDL-C,0.91 [0.89-0.94],0.002,**,Cholesterol in Small HDL
L-LDL-C%,0.91 [0.89-0.94],1.653e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
Total-P,0.91 [0.88-0.94],0.006,**,Total-Concentration of Lipoprotein Particles
S-HDL-CE,0.91 [0.88-0.94],6.576e-04,***,Cholesteryl Esters in Small HDL
Albumin,0.90 [0.87-0.92],2.610e-08,***,Albumin
