Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.29 [1.22-1.36],1.958e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.26 [1.19-1.32],2.511e-13,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.23 [1.17-1.29],2.316e-10,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.22 [1.15-1.28],1.629e-07,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.21 [1.15-1.28],5.030e-08,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.20 [1.14-1.27],2.651e-07,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.19 [1.13-1.26],1.504e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.18 [1.12-1.25],6.803e-04,***,Glycoprotein Acetyls
ApoB,0.87 [0.83-0.92],0.033,*,Apolipoprotein B
S-LDL-CE%,0.87 [0.83-0.92],0.039,*,Cholesteryl Esters to Total-Lipids in Small LDL percentage
Remnant-C,0.87 [0.83-0.91],0.014,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-C%,0.87 [0.83-0.91],0.025,*,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-P,0.87 [0.82-0.91],0.040,*,Concentration of Medium VLDL Particles
L-LDL-P,0.87 [0.82-0.91],0.024,*,Concentration of Large LDL Particles
M-VLDL-FC,0.87 [0.82-0.91],0.024,*,Free Cholesterol in Medium VLDL
M-VLDL-CE,0.87 [0.82-0.91],0.014,*,Cholesteryl Esters in Medium VLDL
S-LDL-PL,0.86 [0.82-0.91],0.010,**,Phospholipids in Small LDL
M-VLDL-C,0.86 [0.82-0.91],0.008,**,Cholesterol in Medium VLDL
IDL-FC,0.86 [0.82-0.91],0.009,**,Free Cholesterol in IDL
LDL-P,0.86 [0.82-0.91],0.008,**,Concentration of LDL Particles
DHA%,0.86 [0.82-0.91],0.009,**,Docosahexaenoic Acid to Total-Fatty Acids percentage
IDL-L,0.86 [0.82-0.90],0.001,**,Total-Lipids in IDL
M-HDL-PL,0.86 [0.81-0.91],0.027,*,Phospholipids in Medium HDL
PUFA/MUFA,0.85 [0.81-0.90],0.004,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-P,0.85 [0.81-0.90],0.001,**,Concentration of Medium LDL Particles
S-LDL-L,0.85 [0.81-0.89],1.768e-04,***,Total-Lipids in Small LDL
Omega-3%,0.84 [0.80-0.89],1.770e-04,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Non-HDL-C,0.84 [0.80-0.89],5.105e-06,***,Total-Cholesterol Minus HDL-C
IDL-C,0.84 [0.80-0.89],2.097e-05,***,Cholesterol in IDL
