Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-PL%,1.12 [0.92-1.35],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.09 [0.90-1.32],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.09 [0.90-1.32],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.09 [0.90-1.32],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.07 [0.89-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.98 [0.81-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.98 [0.81-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.95 [0.79-1.15],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.92 [0.77-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.90 [0.74-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
