Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.17 [0.99-1.40],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.13 [0.95-1.33],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.11 [0.93-1.32],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-C%,1.03 [0.86-1.22],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-TG%,1.02 [0.87-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.89 [0.76-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.75-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.88 [0.75-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.87 [0.74-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.87 [0.74-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
