Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [1.03-1.31],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.14 [1.00-1.30],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.13 [0.99-1.28],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.12 [0.99-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.05 [0.92-1.19],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.96 [0.84-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.89 [0.79-1.00],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.88 [0.79-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.88 [0.78-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.88 [0.78-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
