Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.27 [1.21-1.33],8.851e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.25 [1.20-1.31],8.383e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.22 [1.17-1.28],9.011e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.20 [1.14-1.26],6.227e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
IDL-PL%,1.20 [1.15-1.26],5.382e-09,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.19 [1.14-1.25],2.353e-08,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.17 [1.11-1.23],7.783e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.16 [1.11-1.23],0.001,**,Glycoprotein Acetyls
S-LDL-PL%,1.15 [1.09-1.20],0.019,*,Phospholipids to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.14 [1.09-1.20],0.016,*,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Tyr,1.14 [1.09-1.20],0.006,**,Tyrosine
IDL-PL,0.88 [0.84-0.92],0.027,*,Phospholipids in IDL
S-HDL-CE%,0.88 [0.84-0.92],0.009,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-CE%,0.88 [0.84-0.92],0.016,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
DHA%,0.88 [0.83-0.92],0.024,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
S-LDL-P,0.87 [0.83-0.91],0.006,**,Concentration of Small LDL Particles
S-LDL-CE%,0.87 [0.83-0.91],0.003,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-C%,0.87 [0.83-0.91],0.002,**,Cholesterol to Total-Lipids in Small HDL percentage
PUFA/MUFA,0.87 [0.82-0.91],0.007,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-FC,0.87 [0.83-0.91],0.002,**,Free Cholesterol in Small VLDL
Remnant-C,0.87 [0.83-0.91],2.400e-04,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
IDL-FC,0.87 [0.83-0.91],0.001,**,Free Cholesterol in IDL
ApoB,0.86 [0.83-0.91],3.112e-04,***,Apolipoprotein B
