Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,2.30 [2.16-2.44],7.201e-151,***,Creatinine
IDL-TG%,1.60 [1.48-1.72],1.266e-28,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.59 [1.48-1.71],1.634e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.55 [1.44-1.67],7.304e-27,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.55 [1.42-1.68],2.561e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.51 [1.39-1.63],7.620e-19,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.50 [1.39-1.63],9.861e-18,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.46 [1.34-1.59],1.577e-12,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.40 [1.28-1.52],2.235e-09,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-TG%,1.38 [1.28-1.49],4.624e-11,***,Triglycerides to Total-Lipids in Small LDL percentage
XXL-VLDL-PL%,1.35 [1.23-1.47],1.836e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-HDL-TG%,1.31 [1.20-1.43],2.117e-04,***,Triglycerides to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.31 [1.21-1.42],2.267e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.30 [1.20-1.42],2.465e-04,***,Glycoprotein Acetyls
L-HDL-PL%,1.27 [1.18-1.37],7.165e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
L-HDL-TG%,1.27 [1.17-1.38],0.005,**,Triglycerides to Total-Lipids in Large HDL percentage
S-LDL-PL%,1.25 [1.15-1.36],0.022,*,Phospholipids to Total-Lipids in Small LDL percentage
S-VLDL-CE%,0.82 [0.76-0.88],0.030,*,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.81 [0.76-0.87],1.443e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XS-VLDL-FC%,0.81 [0.75-0.86],1.400e-04,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-FC%,0.80 [0.75-0.86],8.208e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-L,0.80 [0.74-0.87],0.041,*,Total-Lipids in Very Small VLDL
S-HDL-C%,0.80 [0.74-0.87],0.006,**,Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.80 [0.75-0.85],2.595e-08,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
