Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.12 [1.06-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.11 [1.05-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.06 [1.00-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.04 [0.98-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.03 [0.97-1.10],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.96 [0.91-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
IDL-P,0.87 [0.82-0.92],0.945,,Concentration of IDL Particles
IDL-CE,0.87 [0.82-0.92],0.626,,Cholesteryl Esters in IDL
IDL-C,0.87 [0.82-0.92],0.353,,Cholesterol in IDL
IDL-FC,0.86 [0.81-0.91],0.077,,Free Cholesterol in IDL
