Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.19 [1.14-1.25],9.261e-10,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.15 [1.10-1.20],7.037e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.15 [1.10-1.20],8.532e-06,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.14 [1.09-1.19],7.987e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
Creatinine,1.14 [1.09-1.19],0.004,**,Creatinine
IDL-PL%,1.14 [1.09-1.18],7.844e-04,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.13 [1.09-1.18],0.004,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.89 [0.86-0.93],0.029,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.89 [0.85-0.93],0.023,*,Phospholipids to Total-Lipids in Small VLDL percentage
S-LDL-PL,0.89 [0.85-0.93],0.009,**,Phospholipids in Small LDL
S-HDL-L,0.89 [0.85-0.93],0.023,*,Total-Lipids in Small HDL
S-LDL-P,0.89 [0.85-0.93],0.009,**,Concentration of Small LDL Particles
L-LDL-P,0.89 [0.85-0.93],0.010,**,Concentration of Large LDL Particles
M-VLDL-FC,0.89 [0.85-0.93],0.009,**,Free Cholesterol in Medium VLDL
XS-VLDL-C%,0.89 [0.85-0.92],5.740e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
LDL-P,0.88 [0.85-0.92],0.002,**,Concentration of LDL Particles
M-LDL-C%,0.88 [0.85-0.92],4.530e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
LA,0.88 [0.85-0.92],9.047e-04,***,Linoleic Acid
S-LDL-L,0.88 [0.85-0.92],9.651e-04,***,Total-Lipids in Small LDL
S-HDL-CE,0.88 [0.84-0.92],0.004,**,Cholesteryl Esters in Small HDL
ApoB,0.88 [0.84-0.92],4.025e-04,***,Apolipoprotein B
XS-VLDL-CE%,0.88 [0.85-0.92],8.378e-05,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
