Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Ala,1.03 [0.96-1.11],1.000,,Alanine
ApoB/ApoA1,1.03 [0.97-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
VLDL-C,1.01 [0.95-1.07],1.000,,VLDL Cholesterol
Tyr,1.01 [0.95-1.07],1.000,,Tyrosine
M-LDL-PL%,1.00 [0.94-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,0.98 [0.92-1.04],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.91-1.02],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.96 [0.91-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.94 [0.89-1.00],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
HDL-CE,0.92 [0.85-0.99],1.000,,Cholesteryl Esters in HDL
