Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.14 [1.11-1.18],2.156e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.13 [1.10-1.16],3.969e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.13 [1.10-1.16],1.510e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.12 [1.09-1.15],8.768e-13,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.11 [1.08-1.14],4.441e-08,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.10 [1.07-1.13],8.966e-05,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.09 [1.06-1.12],7.783e-04,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.08 [1.05-1.11],0.001,**,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.08 [1.05-1.11],0.039,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-C,0.93 [0.91-0.96],0.047,*,Cholesterol in Medium VLDL
S-HDL-C%,0.93 [0.91-0.96],0.043,*,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-P,0.93 [0.91-0.95],0.028,*,Concentration of Medium LDL Particles
M-HDL-C%,0.93 [0.90-0.95],0.038,*,Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-L,0.93 [0.90-0.95],0.009,**,Total-Lipids in Small LDL
IDL-PL,0.93 [0.90-0.95],0.018,*,Phospholipids in IDL
IDL-P,0.93 [0.90-0.95],0.008,**,Concentration of IDL Particles
PC,0.93 [0.90-0.95],0.049,*,Phosphatidylcholines
Remnant-C,0.93 [0.90-0.95],0.003,**,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-CE,0.93 [0.90-0.95],0.005,**,Cholesteryl Esters in Medium VLDL
S-LDL-CE,0.93 [0.90-0.95],0.004,**,Cholesteryl Esters in Small LDL
PUFA,0.93 [0.90-0.95],0.006,**,Polyunsaturated Fatty Acids
Total-L,0.92 [0.90-0.95],7.840e-04,***,Total-Lipids in Lipoprotein Particles
M-LDL-PL,0.92 [0.90-0.95],8.766e-04,***,Phospholipids in Medium LDL
LA%,0.92 [0.90-0.95],0.002,**,Linoleic Acid to Total-Fatty Acids percentage
Omega-6,0.92 [0.90-0.95],6.228e-04,***,Omega-6 Fatty Acids
S-LDL-C,0.92 [0.90-0.95],2.956e-04,***,Cholesterol in Small LDL
Total-PL,0.92 [0.89-0.95],8.667e-04,***,Total-Phospholipids in Lipoprotein Particles
Cholines,0.92 [0.89-0.95],0.002,**,Total-Cholines
SM,0.92 [0.89-0.95],0.002,**,Sphingomyelins
LA,0.92 [0.89-0.94],1.115e-04,***,Linoleic Acid
M-LDL-CE,0.92 [0.89-0.94],1.417e-04,***,Cholesteryl Esters in Medium LDL
HDL-C,0.92 [0.89-0.95],0.020,*,HDL Cholesterol
M-LDL-L,0.92 [0.89-0.94],9.122e-05,***,Total-Lipids in Medium LDL
HDL-CE,0.92 [0.89-0.95],0.010,*,Cholesteryl Esters in HDL
