Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-CE%,1.14 [1.01-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.13 [1.00-1.27],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.10 [0.98-1.24],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.09 [0.97-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.03 [0.92-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.99 [0.88-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.87-1.11],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.96 [0.85-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.95 [0.85-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.94 [0.84-1.05],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
