Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.19 [1.14-1.24],1.895e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.19 [1.14-1.23],5.168e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.18 [1.13-1.22],4.623e-12,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.17 [1.13-1.21],1.004e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.14 [1.10-1.18],1.044e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.13 [1.09-1.17],5.104e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.12 [1.08-1.17],0.003,**,Glycoprotein Acetyls
L-HDL-PL%,1.12 [1.08-1.16],0.001,**,Phospholipids to Total-Lipids in Large HDL percentage
MUFA%,1.12 [1.08-1.17],0.011,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.12 [1.08-1.16],0.004,**,Triglycerides to Total-Lipids in Small VLDL percentage
S-LDL-TG%,1.12 [1.08-1.16],0.001,**,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.11 [1.07-1.16],0.019,*,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.10 [1.06-1.15],0.046,*,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-CE%,0.91 [0.88-0.94],0.009,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-LDL-CE%,0.91 [0.87-0.94],0.033,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-VLDL-C%,0.90 [0.87-0.94],0.010,*,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.90 [0.87-0.94],0.009,**,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-P,0.90 [0.87-0.94],0.032,*,Concentration of Medium VLDL Particles
VLDL-CE,0.90 [0.87-0.94],0.011,*,Cholesteryl Esters in VLDL
M-VLDL-C%,0.90 [0.87-0.93],0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL,0.90 [0.87-0.93],0.010,*,Phospholipids in Medium VLDL
DHA%,0.90 [0.86-0.94],0.030,*,Docosahexaenoic Acid to Total-Fatty Acids percentage
M-VLDL-PL%,0.90 [0.87-0.93],0.002,**,Phospholipids to Total-Lipids in Medium VLDL percentage
L-HDL-C%,0.90 [0.87-0.93],0.003,**,Cholesterol to Total-Lipids in Large HDL percentage
XS-VLDL-C,0.90 [0.87-0.93],0.007,**,Cholesterol in Very Small VLDL
S-VLDL-FC,0.90 [0.86-0.93],0.003,**,Free Cholesterol in Small VLDL
S-HDL-P,0.90 [0.86-0.93],0.010,**,Concentration of Small HDL Particles
M-VLDL-FC%,0.90 [0.86-0.93],9.218e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
Val,0.90 [0.86-0.93],0.048,*,Valine
S-HDL-CE,0.90 [0.86-0.93],0.006,**,Cholesteryl Esters in Small HDL
S-HDL-C,0.90 [0.86-0.93],0.006,**,Cholesterol in Small HDL
LA%,0.89 [0.86-0.93],0.001,**,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,0.89 [0.86-0.92],2.144e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
HDL-P,0.89 [0.86-0.93],0.010,**,Concentration of HDL Particles
M-VLDL-FC,0.89 [0.86-0.92],3.758e-04,***,Free Cholesterol in Medium VLDL
S-LDL-PL,0.89 [0.86-0.92],2.183e-04,***,Phospholipids in Small LDL
L-LDL-FC%,0.89 [0.86-0.92],6.957e-05,***,Free Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-P,0.89 [0.86-0.92],2.288e-04,***,Concentration of Small LDL Particles
PUFA%,0.89 [0.86-0.92],2.774e-04,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-CE,0.89 [0.86-0.92],2.643e-04,***,Cholesteryl Esters in Very Small VLDL
Phosphoglyc,0.89 [0.85-0.92],5.791e-04,***,Phosphoglycerides
PUFA/MUFA,0.89 [0.85-0.92],6.350e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
IDL-P,0.88 [0.85-0.92],1.816e-05,***,Concentration of IDL Particles
Omega-3%,0.88 [0.85-0.92],8.390e-05,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-P,0.88 [0.85-0.92],2.259e-05,***,Concentration of Medium LDL Particles
L-LDL-P,0.88 [0.85-0.92],1.287e-05,***,Concentration of Large LDL Particles
ApoB,0.88 [0.85-0.91],4.194e-06,***,Apolipoprotein B
PC,0.88 [0.85-0.92],9.554e-05,***,Phosphatidylcholines
