Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.11-1.14],2.975e-81,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.10-1.13],4.738e-73,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.11 [1.10-1.13],1.657e-68,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.11 [1.10-1.12],2.458e-57,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.10 [1.09-1.11],1.749e-48,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
GlycA,1.10 [1.08-1.11],1.664e-44,***,Glycoprotein Acetyls
S-LDL-TG%,1.09 [1.07-1.10],1.143e-41,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.09 [1.07-1.10],4.816e-35,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.09 [1.07-1.10],2.580e-36,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.07 [1.06-1.08],1.143e-23,***,Triglycerides to Total-Lipids in Small HDL percentage
L-HDL-PL%,1.07 [1.05-1.08],5.824e-21,***,Phospholipids to Total-Lipids in Large HDL percentage
S-VLDL-TG%,1.07 [1.05-1.08],8.584e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-TG%,1.06 [1.05-1.08],1.293e-18,***,Triglycerides to Total-Lipids in Medium HDL percentage
IDL-PL%,1.06 [1.05-1.08],1.841e-20,***,Phospholipids to Total-Lipids in IDL percentage
SFA%,1.06 [1.05-1.07],5.163e-18,***,Saturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG,1.06 [1.05-1.07],2.228e-19,***,Triglycerides in IDL
S-HDL-PL%,1.06 [1.05-1.07],8.696e-16,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-TG,1.06 [1.05-1.07],2.496e-18,***,Triglycerides in Very Small VLDL
M-VLDL-TG%,1.06 [1.05-1.07],4.617e-15,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-VLDL-PL%,1.06 [1.04-1.07],9.631e-12,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.05 [1.04-1.07],5.377e-13,***,Triglycerides to Total-Lipids in Large HDL percentage
L-LDL-TG,1.05 [1.04-1.07],2.538e-15,***,Triglycerides in Large LDL
S-HDL-TG,1.05 [1.04-1.07],2.581e-13,***,Triglycerides in Small HDL
M-HDL-TG,1.05 [1.04-1.06],5.568e-14,***,Triglycerides in Medium HDL
XL-VLDL-TG%,1.05 [1.04-1.07],1.899e-10,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
HDL-TG,1.05 [1.04-1.06],1.075e-13,***,Triglycerides in HDL
LDL-TG,1.05 [1.04-1.06],4.912e-13,***,Triglycerides in LDL
XL-HDL-TG%,1.05 [1.03-1.06],1.693e-08,***,Triglycerides to Total-Lipids in Very Large HDL percentage
M-LDL-TG,1.05 [1.03-1.06],4.112e-10,***,Triglycerides in Medium LDL
L-HDL-TG,1.04 [1.03-1.06],6.223e-08,***,Triglycerides in Large HDL
TG/PG,1.04 [1.03-1.06],1.454e-06,***,Triglycerides to Phosphoglycerides ratio
MUFA,1.04 [1.03-1.05],2.475e-07,***,Monounsaturated Fatty Acids
XL-HDL-TG,1.04 [1.03-1.05],4.328e-07,***,Triglycerides in Very Large HDL
S-LDL-TG,1.04 [1.03-1.05],2.835e-06,***,Triglycerides in Small LDL
Lactate,1.03 [1.02-1.05],0.003,**,Lactate
Omega-6/Omega-3,1.03 [1.02-1.05],0.005,**,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
XXL-VLDL-PL,1.03 [1.02-1.05],0.004,**,Phospholipids in Chylomicrons and Extremely Large VLDL
XXL-VLDL-P,1.03 [1.02-1.05],0.003,**,Concentration of Chylomicrons and Extremely Large VLDL Particles
XXL-VLDL-TG,1.03 [1.02-1.04],0.018,*,Triglycerides in Chylomicrons and Extremely Large VLDL
XXL-VLDL-L,1.03 [1.02-1.04],0.032,*,Total-Lipids in Chylomicrons and Extremely Large VLDL
S-VLDL-TG,1.03 [1.02-1.04],0.048,*,Triglycerides in Small VLDL
L-VLDL-C%,0.97 [0.96-0.98],0.031,*,Cholesterol to Total-Lipids in Large VLDL percentage
S-LDL-P,0.97 [0.96-0.98],0.002,**,Concentration of Small LDL Particles
L-LDL-PL%,0.97 [0.96-0.98],0.002,**,Phospholipids to Total-Lipids in Large LDL percentage
M-VLDL-FC,0.97 [0.96-0.98],0.001,**,Free Cholesterol in Medium VLDL
S-HDL-P,0.97 [0.96-0.98],0.006,**,Concentration of Small HDL Particles
Total-BCAA,0.97 [0.95-0.98],0.016,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-PL,0.97 [0.96-0.98],3.148e-04,***,Phospholipids in Small LDL
Total-P,0.96 [0.95-0.98],0.004,**,Total-Concentration of Lipoprotein Particles
L-LDL-P,0.96 [0.95-0.98],6.827e-05,***,Concentration of Large LDL Particles
Citrate,0.96 [0.95-0.98],0.002,**,Citrate
XXL-VLDL-C%,0.96 [0.95-0.98],7.097e-04,***,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-PL,0.96 [0.95-0.97],7.123e-05,***,Phospholipids in IDL
ApoB,0.96 [0.95-0.97],8.939e-06,***,Apolipoprotein B
S-HDL-C,0.96 [0.95-0.97],6.402e-05,***,Cholesterol in Small HDL
XXL-VLDL-CE%,0.96 [0.95-0.97],2.905e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
LDL-P,0.96 [0.95-0.97],5.797e-06,***,Concentration of LDL Particles
HDL-C,0.96 [0.95-0.97],0.002,**,HDL Cholesterol
Remnant-C,0.96 [0.95-0.97],2.447e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-L,0.96 [0.95-0.97],2.236e-06,***,Total-Lipids in Small LDL
S-VLDL-CE%,0.96 [0.95-0.97],1.575e-06,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
S-LDL-CE,0.96 [0.95-0.97],2.270e-06,***,Cholesteryl Esters in Small LDL
IDL-P,0.96 [0.95-0.97],9.889e-07,***,Concentration of IDL Particles
Omega-3,0.96 [0.95-0.97],9.981e-07,***,Omega-3 Fatty Acids
XL-VLDL-FC%,0.96 [0.95-0.97],2.798e-06,***,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
M-LDL-CE,0.96 [0.95-0.97],7.955e-08,***,Cholesteryl Esters in Medium LDL
L-VLDL-CE%,0.96 [0.95-0.97],8.114e-07,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
L-LDL-CE%,0.96 [0.95-0.97],3.948e-08,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
HDL-CE,0.96 [0.95-0.97],4.457e-05,***,Cholesteryl Esters in HDL
M-LDL-P,0.96 [0.95-0.97],4.480e-08,***,Concentration of Medium LDL Particles
M-LDL-PL,0.96 [0.95-0.97],3.703e-08,***,Phospholipids in Medium LDL
Omega-6,0.96 [0.95-0.97],7.173e-08,***,Omega-6 Fatty Acids
Val,0.96 [0.95-0.97],1.387e-06,***,Valine
M-LDL-L,0.96 [0.95-0.97],1.313e-08,***,Total-Lipids in Medium LDL
S-HDL-CE,0.96 [0.94-0.97],2.082e-08,***,Cholesteryl Esters in Small HDL
M-VLDL-PL%,0.96 [0.94-0.97],2.478e-09,***,Phospholipids to Total-Lipids in Medium VLDL percentage
IDL-L,0.95 [0.94-0.97],5.427e-10,***,Total-Lipids in IDL
M-VLDL-C,0.95 [0.94-0.96],4.753e-11,***,Cholesterol in Medium VLDL
Total-FC,0.95 [0.94-0.96],1.832e-10,***,Total-Free Cholesterol
S-LDL-C,0.95 [0.94-0.96],5.067e-11,***,Cholesterol in Small LDL
PUFA,0.95 [0.94-0.96],2.680e-10,***,Polyunsaturated Fatty Acids
LA,0.95 [0.94-0.96],5.780e-11,***,Linoleic Acid
Non-HDL-C,0.95 [0.94-0.96],1.849e-11,***,Total-Cholesterol Minus HDL-C
LDL-L,0.95 [0.94-0.96],1.438e-11,***,Total-Lipids in LDL
LDL-CE,0.95 [0.94-0.96],7.947e-12,***,Cholesteryl Esters in LDL
M-LDL-C,0.95 [0.94-0.96],6.776e-12,***,Cholesterol in Medium LDL
LDL-PL,0.95 [0.94-0.96],9.217e-13,***,Phospholipids in LDL
L-LDL-L,0.95 [0.94-0.96],1.542e-12,***,Total-Lipids in Large LDL
L-LDL-CE,0.95 [0.94-0.96],6.855e-13,***,Cholesteryl Esters in Large LDL
M-HDL-FC%,0.95 [0.94-0.96],3.081e-10,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XL-HDL-C%,0.95 [0.94-0.96],1.283e-12,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Total-C,0.95 [0.94-0.96],1.897e-14,***,Total-Cholesterol
LDL-C,0.95 [0.94-0.96],2.514e-15,***,LDL Cholesterol
M-VLDL-CE,0.95 [0.94-0.96],4.644e-16,***,Cholesteryl Esters in Medium VLDL
L-LDL-C,0.95 [0.94-0.96],7.242e-16,***,Cholesterol in Large LDL
L-LDL-PL,0.95 [0.94-0.96],5.321e-16,***,Phospholipids in Large LDL
Total-CE,0.95 [0.93-0.96],1.345e-15,***,Total-Esterified Cholesterol
M-VLDL-FC%,0.95 [0.93-0.96],1.890e-16,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.94 [0.93-0.96],3.492e-18,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
IDL-CE,0.94 [0.93-0.96],6.038e-17,***,Cholesteryl Esters in IDL
S-VLDL-C%,0.94 [0.93-0.95],4.430e-18,***,Cholesterol to Total-Lipids in Small VLDL percentage
IDL-FC,0.94 [0.93-0.95],1.981e-17,***,Free Cholesterol in IDL
IDL-C,0.94 [0.93-0.95],9.960e-18,***,Cholesterol in IDL
M-VLDL-C%,0.94 [0.93-0.95],6.036e-19,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Clinical LDL-C,0.94 [0.93-0.95],2.366e-20,***,Clinical LDL Cholesterol
XL-VLDL-C%,0.94 [0.93-0.95],8.877e-17,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
Omega-3%,0.94 [0.93-0.95],7.943e-18,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Albumin,0.94 [0.93-0.95],1.773e-20,***,Albumin
XL-VLDL-CE%,0.94 [0.93-0.95],1.168e-18,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
DHA,0.94 [0.93-0.95],7.383e-18,***,Docosahexaenoic Acid
S-LDL-FC,0.94 [0.93-0.95],1.467e-22,***,Free Cholesterol in Small LDL
M-LDL-FC,0.94 [0.93-0.95],7.190e-22,***,Free Cholesterol in Medium LDL
L-LDL-FC,0.94 [0.93-0.95],3.443e-22,***,Free Cholesterol in Large LDL
XS-VLDL-FC%,0.94 [0.93-0.95],7.393e-26,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
L-HDL-C%,0.94 [0.93-0.95],2.858e-22,***,Cholesterol to Total-Lipids in Large HDL percentage
LDL-FC,0.94 [0.93-0.95],3.710e-23,***,Free Cholesterol in LDL
M-HDL-CE%,0.94 [0.93-0.95],7.518e-25,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.94 [0.92-0.95],2.632e-25,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-LDL-FC%,0.94 [0.92-0.95],2.594e-25,***,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-FC%,0.93 [0.92-0.94],5.858e-29,***,Free Cholesterol to Total-Lipids in Small LDL percentage
IDL-FC%,0.93 [0.92-0.94],1.240e-28,***,Free Cholesterol to Total-Lipids in IDL percentage
DHA%,0.93 [0.92-0.94],1.447e-24,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
XL-HDL-CE%,0.93 [0.92-0.94],4.022e-31,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
M-HDL-C%,0.93 [0.92-0.94],1.890e-28,***,Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-CE%,0.93 [0.92-0.94],9.240e-35,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-VLDL-FC%,0.93 [0.91-0.94],6.473e-35,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
S-VLDL-PL%,0.92 [0.91-0.93],2.980e-35,***,Phospholipids to Total-Lipids in Small VLDL percentage
S-HDL-C%,0.92 [0.91-0.93],7.370e-38,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-FC%,0.92 [0.91-0.93],3.728e-40,***,Free Cholesterol to Total-Lipids in Large LDL percentage
Omega-6%,0.92 [0.91-0.93],3.064e-40,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-C%,0.92 [0.91-0.93],6.318e-45,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.92 [0.91-0.93],2.203e-44,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
IDL-CE%,0.92 [0.91-0.93],6.372e-49,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LA%,0.91 [0.90-0.92],3.704e-54,***,Linoleic Acid to Total-Fatty Acids percentage
IDL-C%,0.91 [0.90-0.92],1.037e-63,***,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.91 [0.90-0.92],9.322e-65,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.90 [0.89-0.92],1.502e-60,***,Cholesterol to Total-Lipids in Large LDL percentage
S-LDL-C%,0.90 [0.89-0.91],9.372e-62,***,Cholesterol to Total-Lipids in Small LDL percentage
PUFA%,0.90 [0.89-0.91],5.043e-63,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
