Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [0.96-1.16],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.05 [0.95-1.15],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.04 [0.95-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,1.02 [0.93-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-FC%,1.01 [0.91-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-PL,0.79 [0.72-0.87],0.557,,Total-Phospholipids in Lipoprotein Particles
Phosphoglyc,0.78 [0.71-0.86],0.308,,Phosphoglycerides
Cholines,0.78 [0.71-0.86],0.279,,Total-Cholines
PC,0.78 [0.71-0.86],0.244,,Phosphatidylcholines
Total-P,0.77 [0.70-0.86],0.302,,Total-Concentration of Lipoprotein Particles
