Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.20 [0.99-1.44],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.17 [0.97-1.42],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.16 [0.96-1.41],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.07 [0.90-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.05 [0.89-1.25],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.00 [0.84-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.90 [0.76-1.06],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-C%,0.88 [0.74-1.04],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.84 [0.70-1.01],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.83 [0.70-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
