Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.18 [1.04-1.34],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.17 [1.03-1.33],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.17 [1.03-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.17 [1.03-1.32],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.07 [0.95-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.98 [0.86-1.12],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.93 [0.82-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.91 [0.80-1.02],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.86 [0.76-0.97],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
Albumin,0.75 [0.67-0.83],0.068,,Albumin
