Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.27 [1.14-1.41],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.15 [1.05-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.04 [0.93-1.15],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.00 [0.90-1.11],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.00 [0.91-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.79 [0.72-0.87],0.537,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
IDL-CE,0.78 [0.70-0.86],0.529,,Cholesteryl Esters in IDL
IDL-L,0.77 [0.70-0.86],0.328,,Total-Lipids in IDL
IDL-C,0.77 [0.70-0.86],0.342,,Cholesterol in IDL
M-VLDL-PL%,0.77 [0.70-0.85],0.029,*,Phospholipids to Total-Lipids in Medium VLDL percentage
