Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.16 [1.00-1.34],1.000,,Tyrosine
Leu,1.15 [0.98-1.34],1.000,,Leucine
Ile,1.14 [0.99-1.32],1.000,,Isoleucine
Total-BCAA,1.14 [0.97-1.33],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,1.01 [0.85-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.00 [0.85-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoA1,0.97 [0.82-1.15],1.000,,Apolipoprotein A1
Gly,0.94 [0.79-1.10],1.000,,Glycine
ApoB/ApoA1,0.85 [0.72-1.00],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,0.82 [0.70-0.95],1.000,,Apolipoprotein B
