Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.33 [1.09-1.61],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.26 [1.04-1.53],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.15 [0.96-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-CE%,1.04 [0.86-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,1.02 [0.85-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.85 [0.71-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.78 [0.65-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.78 [0.65-0.94],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.76 [0.63-0.91],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.76 [0.64-0.90],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
