Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [1.03-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-PL%,1.10 [0.98-1.23],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
L-VLDL-PL%,1.09 [0.96-1.24],1.000,,Phospholipids to Total-Lipids in Large VLDL percentage
L-VLDL-FC%,1.02 [0.91-1.15],1.000,,Free Cholesterol to Total-Lipids in Large VLDL percentage
L-VLDL-CE%,1.00 [0.90-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
VLDL-CE,0.99 [0.89-1.10],1.000,,Cholesteryl Esters in VLDL
M-LDL-FC%,0.95 [0.85-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Total-CE,0.92 [0.82-1.03],1.000,,Total-Esterified Cholesterol
PUFA/MUFA,0.89 [0.80-1.00],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
DHA%,0.87 [0.78-0.98],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
