Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.15 [1.07-1.24],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.09 [1.02-1.17],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.07 [0.99-1.15],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.05 [0.97-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.03 [0.96-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.98 [0.92-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.97 [0.91-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.91-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.95 [0.88-1.01],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.88-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
