Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.03 [0.98-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,1.03 [0.98-1.09],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-C%,1.03 [0.98-1.09],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE%,1.03 [0.97-1.08],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
IDL-TG%,1.01 [0.96-1.07],1.000,,Triglycerides to Total-Lipids in IDL percentage
Omega-6/Omega-3,0.99 [0.94-1.04],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
M-VLDL-TG%,0.99 [0.94-1.04],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
VLDL-CE,0.97 [0.92-1.02],1.000,,Cholesteryl Esters in VLDL
LDL-CE,0.97 [0.92-1.02],1.000,,Cholesteryl Esters in LDL
Total-CE,0.96 [0.92-1.01],1.000,,Total-Esterified Cholesterol
