Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.24 [1.05-1.46],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.22 [1.04-1.42],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.17 [1.00-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.17 [0.99-1.37],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.04 [0.89-1.21],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-FC%,0.87 [0.75-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.85 [0.74-0.99],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.85 [0.73-0.99],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.82 [0.70-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.82 [0.71-0.95],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
