Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.06 [0.87-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.04 [0.85-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.03 [0.84-1.26],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.02 [0.84-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.84-1.22],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-CE%,0.99 [0.81-1.20],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.97 [0.79-1.19],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,0.94 [0.77-1.14],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.94 [0.77-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.92 [0.76-1.13],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
