Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.18 [1.10-1.26],0.184,,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL,1.17 [1.09-1.24],0.968,,Phospholipids in Medium HDL
M-LDL-TG%,1.05 [0.99-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.03 [0.96-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.01 [0.95-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.99 [0.93-1.06],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-C%,0.95 [0.89-1.01],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
Glu-lactate,0.86 [0.80-0.91],0.998,,Glucose-lactate
ApoB/ApoA1,0.85 [0.80-0.91],0.184,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.83 [0.78-0.89],0.077,,Valine
