Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.27 [1.08-1.49],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.18 [0.99-1.41],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.12 [0.94-1.34],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [0.94-1.34],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.09 [0.91-1.31],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.98 [0.83-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.91 [0.77-1.07],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.90 [0.77-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.90 [0.76-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.89 [0.76-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
