Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.28 [1.13-1.45],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
MUFA%,1.06 [0.92-1.21],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-3%,1.05 [0.91-1.20],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.01 [0.88-1.16],1.000,,Docosahexaenoic Acid
SFA%,1.00 [0.88-1.14],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.96 [0.84-1.09],1.000,,Linoleic Acid to Total-Fatty Acids percentage
Omega-6%,0.93 [0.81-1.06],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.87 [0.76-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C,0.72 [0.63-0.83],0.945,,Cholesterol in Small HDL
S-HDL-CE,0.69 [0.60-0.79],0.053,,Cholesteryl Esters in Small HDL
