Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.10 [1.08-1.12],6.510e-18,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.10 [1.07-1.12],6.956e-15,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.09 [1.07-1.12],1.170e-15,***,Phospholipids to Total-Lipids in Small HDL percentage
L-LDL-TG%,1.09 [1.07-1.12],9.274e-16,***,Triglycerides to Total-Lipids in Large LDL percentage
XL-HDL-PL%,1.08 [1.06-1.11],7.548e-06,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-size,1.08 [1.06-1.10],1.727e-08,***,Average Diameter for HDL Particles
IDL-PL%,1.08 [1.06-1.10],6.697e-11,***,Phospholipids to Total-Lipids in IDL percentage
IDL-TG%,1.08 [1.06-1.10],2.126e-09,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-PL%,1.07 [1.05-1.09],8.629e-07,***,Phospholipids to Total-Lipids in Small LDL percentage
GlycA,1.06 [1.04-1.08],2.294e-04,***,Glycoprotein Acetyls
XL-HDL-PL,1.06 [1.04-1.08],2.752e-05,***,Phospholipids in Very Large HDL
L-HDL-PL,1.06 [1.03-1.08],0.023,*,Phospholipids in Large HDL
S-LDL-TG%,1.06 [1.04-1.07],0.004,**,Triglycerides to Total-Lipids in Small LDL percentage
XL-HDL-L,1.05 [1.03-1.07],0.013,*,Total-Lipids in Very Large HDL
XS-VLDL-FC%,0.95 [0.94-0.97],0.050,*,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
Omega-3%,0.95 [0.93-0.97],0.035,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-VLDL-FC%,0.95 [0.93-0.97],0.017,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
XL-VLDL-PL,0.95 [0.93-0.97],0.041,*,Phospholipids in Very Large VLDL
XL-VLDL-L,0.95 [0.93-0.97],0.023,*,Total-Lipids in Very Large VLDL
XS-VLDL-CE%,0.95 [0.93-0.97],0.019,*,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-PL,0.95 [0.93-0.97],0.016,*,Total-Phospholipids in Lipoprotein Particles
XL-VLDL-FC,0.95 [0.93-0.97],0.010,*,Free Cholesterol in Very Large VLDL
His,0.95 [0.93-0.96],0.002,**,Histidine
XS-VLDL-C%,0.95 [0.93-0.97],0.008,**,Cholesterol to Total-Lipids in Very Small VLDL percentage
Unsaturation,0.95 [0.93-0.97],0.008,**,Degree of Unsaturation
S-VLDL-P,0.95 [0.93-0.96],8.755e-04,***,Concentration of Small VLDL Particles
L-VLDL-PL,0.95 [0.93-0.96],0.002,**,Phospholipids in Large VLDL
L-LDL-CE%,0.95 [0.93-0.96],1.213e-04,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-HDL-FC,0.94 [0.93-0.96],6.080e-04,***,Free Cholesterol in Small HDL
Omega-3,0.94 [0.93-0.96],1.552e-04,***,Omega-3 Fatty Acids
LA,0.94 [0.93-0.96],8.182e-05,***,Linoleic Acid
L-VLDL-P,0.94 [0.93-0.96],5.186e-04,***,Concentration of Large VLDL Particles
S-VLDL-L,0.94 [0.93-0.96],3.900e-05,***,Total-Lipids in Small VLDL
S-HDL-L,0.94 [0.93-0.96],1.114e-04,***,Total-Lipids in Small HDL
VLDL-PL,0.94 [0.93-0.96],3.695e-05,***,Phospholipids in VLDL
VLDL-P,0.94 [0.93-0.96],2.058e-05,***,Concentration of VLDL Particles
DHA,0.94 [0.92-0.96],8.857e-05,***,Docosahexaenoic Acid
S-LDL-CE%,0.94 [0.92-0.96],1.165e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
IDL-PL,0.94 [0.92-0.96],7.982e-06,***,Phospholipids in IDL
S-HDL-CE%,0.94 [0.92-0.96],7.529e-06,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
VLDL-L,0.94 [0.92-0.96],1.635e-05,***,Total-Lipids in VLDL
XL-VLDL-C,0.94 [0.92-0.96],1.252e-05,***,Cholesterol in Very Large VLDL
L-VLDL-TG,0.94 [0.92-0.96],4.856e-05,***,Triglycerides in Large VLDL
S-VLDL-CE,0.94 [0.92-0.96],8.318e-07,***,Cholesteryl Esters in Small VLDL
Omega-6,0.94 [0.92-0.96],8.299e-06,***,Omega-6 Fatty Acids
S-HDL-C%,0.94 [0.92-0.96],4.931e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-FC,0.94 [0.92-0.96],7.512e-06,***,Free Cholesterol in Large VLDL
VLDL-size,0.94 [0.92-0.96],3.459e-05,***,Average Diameter for VLDL Particles
