Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.19 [1.15-1.23],6.440e-15,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.18 [1.14-1.22],4.108e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.18 [1.13-1.23],5.513e-11,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.16 [1.12-1.20],1.071e-09,***,Triglycerides to Total-Lipids in IDL percentage
IDL-PL%,1.15 [1.10-1.19],1.627e-07,***,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.14 [1.10-1.18],1.939e-05,***,Phospholipids to Total-Lipids in Small HDL percentage
M-HDL-PL%,1.13 [1.08-1.17],6.067e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.12 [1.08-1.17],0.005,**,Glycoprotein Acetyls
S-LDL-PL%,1.12 [1.08-1.16],0.006,**,Phospholipids to Total-Lipids in Small LDL percentage
S-LDL-TG%,1.11 [1.07-1.15],0.003,**,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.91 [0.88-0.94],0.038,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
VLDL-CE,0.91 [0.87-0.94],0.044,*,Cholesteryl Esters in VLDL
S-VLDL-PL,0.90 [0.87-0.94],0.047,*,Phospholipids in Small VLDL
XS-VLDL-CE%,0.90 [0.87-0.94],0.009,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
M-VLDL-L,0.90 [0.87-0.93],0.005,**,Total-Lipids in Medium VLDL
XL-HDL-C%,0.90 [0.86-0.93],0.012,*,Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-CE%,0.90 [0.86-0.93],0.003,**,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-VLDL-FC%,0.89 [0.86-0.93],5.918e-04,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
SM,0.89 [0.86-0.93],0.011,*,Sphingomyelins
Cholines,0.89 [0.86-0.93],0.007,**,Total-Cholines
M-VLDL-PL,0.89 [0.86-0.93],0.001,**,Phospholipids in Medium VLDL
M-VLDL-P,0.89 [0.86-0.93],0.002,**,Concentration of Medium VLDL Particles
IDL-PL,0.89 [0.86-0.93],0.001,**,Phospholipids in IDL
