Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.14 [1.10-1.19],1.935e-07,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.13 [1.09-1.17],2.601e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.11 [1.07-1.15],0.020,*,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.10 [1.06-1.14],0.063,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.09 [1.05-1.13],0.392,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,0.91 [0.88-0.94],0.030,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-PL,0.91 [0.87-0.94],0.027,*,Phospholipids in Small LDL
IDL-P,0.90 [0.87-0.94],0.008,**,Concentration of IDL Particles
L-LDL-C%,0.90 [0.87-0.93],0.006,**,Cholesterol to Total-Lipids in Large LDL percentage
SM,0.90 [0.87-0.94],0.038,*,Sphingomyelins
Cholines,0.90 [0.87-0.94],0.031,*,Total-Cholines
Total-PL,0.90 [0.87-0.93],0.013,*,Total-Phospholipids in Lipoprotein Particles
Total-L,0.90 [0.87-0.93],0.002,**,Total-Lipids in Lipoprotein Particles
S-LDL-L,0.90 [0.87-0.93],0.002,**,Total-Lipids in Small LDL
LA,0.90 [0.87-0.93],0.002,**,Linoleic Acid
S-LDL-CE,0.90 [0.86-0.93],0.002,**,Cholesteryl Esters in Small LDL
IDL-L,0.90 [0.86-0.93],0.001,**,Total-Lipids in IDL
Total-FC,0.90 [0.86-0.93],8.107e-04,***,Total-Free Cholesterol
Non-HDL-C,0.90 [0.86-0.93],2.935e-04,***,Total-Cholesterol Minus HDL-C
M-LDL-CE,0.89 [0.86-0.93],0.001,**,Cholesteryl Esters in Medium LDL
IDL-FC,0.89 [0.86-0.93],8.940e-04,***,Free Cholesterol in IDL
S-HDL-CE,0.89 [0.86-0.93],0.002,**,Cholesteryl Esters in Small HDL
S-LDL-C,0.89 [0.86-0.93],4.581e-04,***,Cholesterol in Small LDL
Total-P,0.89 [0.86-0.93],0.009,**,Total-Concentration of Lipoprotein Particles
IDL-C%,0.89 [0.86-0.92],2.892e-05,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.89 [0.86-0.92],1.402e-04,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-C,0.89 [0.86-0.93],0.001,**,Cholesterol in Small HDL
S-HDL-P,0.89 [0.86-0.93],0.002,**,Concentration of Small HDL Particles
S-LDL-FC,0.89 [0.86-0.92],2.258e-04,***,Free Cholesterol in Small LDL
M-LDL-L,0.89 [0.86-0.92],1.833e-04,***,Total-Lipids in Medium LDL
M-LDL-C,0.89 [0.86-0.92],1.279e-04,***,Cholesterol in Medium LDL
LDL-CE,0.89 [0.86-0.92],7.324e-05,***,Cholesteryl Esters in LDL
M-LDL-PL,0.89 [0.86-0.92],1.561e-04,***,Phospholipids in Medium LDL
L-LDL-CE,0.89 [0.86-0.92],8.908e-05,***,Cholesteryl Esters in Large LDL
Omega-6,0.89 [0.86-0.92],1.398e-04,***,Omega-6 Fatty Acids
IDL-C,0.89 [0.86-0.92],6.136e-05,***,Cholesterol in IDL
IDL-CE%,0.89 [0.86-0.92],8.369e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
LDL-L,0.89 [0.86-0.92],3.200e-05,***,Total-Lipids in LDL
LDL-PL,0.89 [0.86-0.92],4.668e-05,***,Phospholipids in LDL
L-LDL-L,0.89 [0.86-0.92],3.610e-05,***,Total-Lipids in Large LDL
Clinical LDL-C,0.89 [0.86-0.92],1.059e-05,***,Clinical LDL Cholesterol
IDL-CE,0.89 [0.86-0.92],4.007e-05,***,Cholesteryl Esters in IDL
LDL-C,0.89 [0.86-0.92],1.714e-05,***,LDL Cholesterol
L-LDL-PL,0.89 [0.85-0.92],3.193e-05,***,Phospholipids in Large LDL
L-LDL-C,0.89 [0.85-0.92],2.308e-05,***,Cholesterol in Large LDL
PUFA,0.89 [0.85-0.92],6.318e-05,***,Polyunsaturated Fatty Acids
Total-C,0.89 [0.85-0.92],1.710e-05,***,Total-Cholesterol
Total-CE,0.88 [0.85-0.92],6.171e-06,***,Total-Esterified Cholesterol
M-LDL-FC,0.88 [0.85-0.92],8.718e-06,***,Free Cholesterol in Medium LDL
LDL-FC,0.88 [0.85-0.91],4.668e-06,***,Free Cholesterol in LDL
L-LDL-FC,0.88 [0.85-0.91],5.386e-06,***,Free Cholesterol in Large LDL
