Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-PL%,1.07 [1.02-1.12],1.000,,Phospholipids to Total-Lipids in Medium HDL percentage
M-HDL-TG%,1.05 [1.01-1.10],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
Gln,1.02 [0.98-1.07],1.000,,Glutamine
L-VLDL-TG%,1.01 [0.97-1.06],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-LDL-PL%,1.01 [0.97-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
VLDL-CE,1.00 [0.96-1.04],1.000,,Cholesteryl Esters in VLDL
Omega-6/Omega-3,0.99 [0.95-1.04],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.96 [0.92-1.01],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,0.94 [0.91-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA/MUFA,0.94 [0.90-0.99],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
