Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.34 [1.22-1.47],1.990e-04,***,Creatinine
GlycA,1.27 [1.15-1.39],0.309,,Glycoprotein Acetyls
M-LDL-TG%,1.16 [1.06-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.11 [1.01-1.22],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.06 [0.97-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.95 [0.87-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.94 [0.87-1.02],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.86-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.86-1.03],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.94 [0.86-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
