Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.24 [1.20-1.28],3.927e-32,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.21 [1.17-1.25],6.365e-28,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.20 [1.17-1.24],2.333e-26,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.19 [1.16-1.23],1.411e-25,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.16 [1.13-1.20],2.013e-16,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.16 [1.12-1.20],1.866e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
MUFA%,1.15 [1.11-1.18],4.259e-10,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-LDL-TG%,1.13 [1.10-1.17],5.351e-10,***,Triglycerides to Total-Lipids in Small LDL percentage
Omega-6/Omega-3,1.13 [1.10-1.17],3.140e-09,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
S-VLDL-TG%,1.13 [1.10-1.17],8.092e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.12 [1.08-1.16],1.377e-06,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-HDL-PL%,1.11 [1.07-1.15],1.376e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.10 [1.07-1.14],3.998e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
GlycA,1.09 [1.06-1.13],0.035,*,Glycoprotein Acetyls
Gly,1.09 [1.06-1.13],0.034,*,Glycine
L-HDL-PL%,1.09 [1.06-1.13],0.034,*,Phospholipids to Total-Lipids in Large HDL percentage
ApoB/ApoA1,0.92 [0.89-0.95],0.045,*,Apolipoprotein B to Apolipoprotein A1 ratio
S-VLDL-L,0.92 [0.89-0.95],0.049,*,Total-Lipids in Small VLDL
S-LDL-FC%,0.92 [0.89-0.95],0.006,**,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-VLDL-CE,0.92 [0.89-0.95],0.040,*,Cholesteryl Esters in Very Large VLDL
IDL-FC%,0.92 [0.89-0.95],0.007,**,Free Cholesterol to Total-Lipids in IDL percentage
L-VLDL-CE,0.92 [0.89-0.95],0.018,*,Cholesteryl Esters in Large VLDL
PUFA%,0.92 [0.89-0.94],0.013,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-CE%,0.91 [0.89-0.94],0.005,**,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
M-HDL-L,0.91 [0.88-0.94],0.041,*,Total-Lipids in Medium HDL
S-HDL-C%,0.91 [0.88-0.94],0.001,**,Cholesterol to Total-Lipids in Small HDL percentage
VLDL-P,0.91 [0.88-0.94],0.001,**,Concentration of VLDL Particles
HDL-PL,0.91 [0.88-0.94],0.038,*,Phospholipids in HDL
XS-VLDL-FC%,0.91 [0.88-0.94],7.266e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
SFA,0.91 [0.88-0.94],0.002,**,Saturated Fatty Acids
XS-VLDL-L,0.91 [0.88-0.94],6.870e-04,***,Total-Lipids in Very Small VLDL
M-HDL-P,0.91 [0.88-0.94],0.016,*,Concentration of Medium HDL Particles
M-HDL-CE,0.91 [0.88-0.94],0.008,**,Cholesteryl Esters in Medium HDL
XS-VLDL-P,0.91 [0.88-0.93],1.091e-04,***,Concentration of Very Small VLDL Particles
VLDL-FC,0.91 [0.88-0.93],9.800e-05,***,Free Cholesterol in VLDL
M-HDL-C,0.90 [0.87-0.94],0.002,**,Cholesterol in Medium HDL
