Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
DHA%,1.18 [1.01-1.38],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,1.16 [0.99-1.36],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,1.16 [0.98-1.37],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
LA%,1.08 [0.91-1.27],1.000,,Linoleic Acid to Total-Fatty Acids percentage
M-LDL-FC%,1.07 [0.91-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.99 [0.85-1.16],1.000,,LDL Cholesterol
HDL-C,0.98 [0.82-1.17],1.000,,HDL Cholesterol
Non-HDL-C,0.98 [0.84-1.14],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.97 [0.83-1.13],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-LDL-TG%,0.96 [0.82-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
