Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.38 [1.23-1.55],0.016,*,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.35 [1.21-1.50],0.010,**,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.34 [1.21-1.49],0.006,**,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-TG%,1.30 [1.17-1.45],0.566,,Triglycerides to Total-Lipids in IDL percentage
S-HDL-TG%,1.08 [0.96-1.21],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
IDL-C%,0.76 [0.69-0.84],0.016,*,Cholesterol to Total-Lipids in IDL percentage
M-LDL-C%,0.75 [0.68-0.83],0.001,**,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-L,0.75 [0.67-0.83],0.032,*,Total-Lipids in LDL
L-LDL-L,0.74 [0.67-0.83],0.038,*,Total-Lipids in Large LDL
LDL-CE,0.74 [0.67-0.83],0.025,*,Cholesteryl Esters in LDL
M-LDL-C,0.74 [0.66-0.83],0.038,*,Cholesterol in Medium LDL
L-LDL-CE,0.74 [0.66-0.83],0.033,*,Cholesteryl Esters in Large LDL
Clinical LDL-C,0.74 [0.67-0.82],0.006,**,Clinical LDL Cholesterol
L-LDL-PL,0.74 [0.66-0.83],0.036,*,Phospholipids in Large LDL
LDL-C,0.74 [0.66-0.82],0.012,*,LDL Cholesterol
L-LDL-C,0.74 [0.66-0.82],0.019,*,Cholesterol in Large LDL
L-LDL-FC,0.74 [0.66-0.83],0.040,*,Free Cholesterol in Large LDL
LDL-FC,0.73 [0.66-0.82],0.019,*,Free Cholesterol in LDL
L-LDL-C%,0.73 [0.66-0.81],0.001,**,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-FC,0.73 [0.65-0.82],0.021,*,Free Cholesterol in Medium LDL
IDL-CE%,0.73 [0.66-0.80],1.355e-04,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.70 [0.63-0.77],2.218e-07,***,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.68 [0.62-0.75],4.891e-09,***,Albumin
