Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.09 [1.08-1.10],2.629e-45,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.09 [1.08-1.10],3.060e-45,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.09 [1.07-1.10],2.409e-44,***,Triglycerides to Total-Lipids in IDL percentage
MUFA%,1.08 [1.07-1.09],3.293e-35,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-HDL-PL%,1.08 [1.07-1.09],4.803e-34,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG%,1.08 [1.07-1.09],8.443e-37,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.08 [1.07-1.09],1.910e-37,***,Triglycerides to Total-Lipids in Large LDL percentage
L-HDL-PL%,1.08 [1.06-1.09],1.074e-32,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.07 [1.06-1.09],1.256e-30,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.07 [1.06-1.08],1.159e-28,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.06 [1.05-1.08],6.617e-23,***,Triglycerides to Total-Lipids in Small VLDL percentage
XL-HDL-FC%,1.06 [1.05-1.07],3.281e-16,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
S-LDL-TG%,1.06 [1.05-1.07],5.183e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.05 [1.04-1.07],4.417e-15,***,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.05 [1.04-1.07],6.219e-14,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XL-HDL-TG%,1.05 [1.04-1.06],2.404e-13,***,Triglycerides to Total-Lipids in Very Large HDL percentage
TG/PG,1.05 [1.04-1.06],1.074e-12,***,Triglycerides to Phosphoglycerides ratio
L-VLDL-PL%,1.05 [1.04-1.06],8.375e-10,***,Phospholipids to Total-Lipids in Large VLDL percentage
L-HDL-TG%,1.05 [1.04-1.06],2.456e-10,***,Triglycerides to Total-Lipids in Large HDL percentage
IDL-PL%,1.04 [1.03-1.06],2.821e-10,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-TG%,1.04 [1.03-1.06],1.064e-08,***,Triglycerides to Total-Lipids in Medium HDL percentage
Creatinine,1.04 [1.02-1.05],0.002,**,Creatinine
VLDL-size,1.04 [1.02-1.05],3.908e-04,***,Average Diameter for VLDL Particles
S-HDL-TG,1.03 [1.02-1.05],4.162e-04,***,Triglycerides in Small HDL
XXL-VLDL-PL%,1.03 [1.02-1.04],0.012,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-PL%,0.97 [0.96-0.98],0.048,*,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-C,0.97 [0.96-0.98],0.015,*,Cholesterol in Small HDL
XS-VLDL-L,0.97 [0.96-0.98],0.002,**,Total-Lipids in Very Small VLDL
Omega-6%,0.97 [0.96-0.98],0.004,**,Omega-6 Fatty Acids to Total-Fatty Acids percentage
VLDL-CE,0.97 [0.96-0.98],1.954e-04,***,Cholesteryl Esters in VLDL
XS-VLDL-P,0.97 [0.96-0.98],2.087e-04,***,Concentration of Very Small VLDL Particles
S-VLDL-FC,0.97 [0.96-0.98],1.132e-04,***,Free Cholesterol in Small VLDL
M-VLDL-FC,0.97 [0.96-0.98],3.539e-05,***,Free Cholesterol in Medium VLDL
M-HDL-PL,0.97 [0.95-0.98],4.938e-04,***,Phospholipids in Medium HDL
XL-HDL-CE%,0.96 [0.95-0.98],1.667e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
XS-VLDL-FC,0.96 [0.95-0.98],1.339e-05,***,Free Cholesterol in Very Small VLDL
S-HDL-FC,0.96 [0.95-0.97],3.687e-05,***,Free Cholesterol in Small HDL
S-HDL-C%,0.96 [0.95-0.97],1.720e-06,***,Cholesterol to Total-Lipids in Small HDL percentage
L-VLDL-C%,0.96 [0.95-0.97],8.725e-07,***,Cholesterol to Total-Lipids in Large VLDL percentage
Omega-3%,0.96 [0.95-0.97],5.151e-07,***,Omega-3 Fatty Acids to Total-Fatty Acids percentage
S-LDL-P,0.96 [0.95-0.97],1.777e-08,***,Concentration of Small LDL Particles
Omega-3,0.96 [0.95-0.97],7.670e-08,***,Omega-3 Fatty Acids
L-LDL-P,0.96 [0.95-0.97],4.061e-09,***,Concentration of Large LDL Particles
S-LDL-PL,0.96 [0.95-0.97],2.081e-09,***,Phospholipids in Small LDL
M-LDL-PL,0.96 [0.95-0.97],4.698e-09,***,Phospholipids in Medium LDL
M-HDL-CE%,0.96 [0.95-0.97],1.783e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-LDL-FC%,0.96 [0.95-0.97],7.982e-10,***,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-CE,0.96 [0.95-0.97],2.484e-09,***,Cholesteryl Esters in Medium LDL
S-LDL-CE,0.96 [0.95-0.97],1.407e-09,***,Cholesteryl Esters in Small LDL
S-LDL-L,0.96 [0.95-0.97],4.024e-10,***,Total-Lipids in Small LDL
S-VLDL-CE%,0.96 [0.95-0.97],8.322e-11,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
LDL-P,0.96 [0.95-0.97],1.448e-10,***,Concentration of LDL Particles
M-HDL-L,0.96 [0.95-0.97],2.696e-08,***,Total-Lipids in Medium HDL
M-LDL-L,0.96 [0.95-0.97],1.490e-10,***,Total-Lipids in Medium LDL
Omega-6,0.96 [0.95-0.97],2.680e-10,***,Omega-6 Fatty Acids
LA,0.96 [0.95-0.97],5.538e-11,***,Linoleic Acid
XS-VLDL-FC%,0.96 [0.95-0.97],2.320e-12,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
ApoB,0.96 [0.95-0.97],6.065e-12,***,Apolipoprotein B
M-LDL-P,0.95 [0.94-0.96],1.958e-12,***,Concentration of Medium LDL Particles
S-LDL-C,0.95 [0.94-0.96],6.621e-13,***,Cholesterol in Small LDL
M-LDL-C,0.95 [0.94-0.96],7.988e-13,***,Cholesterol in Medium LDL
PUFA%,0.95 [0.94-0.96],1.964e-11,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
LA%,0.95 [0.94-0.96],4.608e-12,***,Linoleic Acid to Total-Fatty Acids percentage
M-VLDL-C,0.95 [0.94-0.96],4.159e-14,***,Cholesterol in Medium VLDL
DHA%,0.95 [0.94-0.96],4.587e-12,***,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA,0.95 [0.94-0.96],3.536e-13,***,Polyunsaturated Fatty Acids
