Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.11 [0.90-1.35],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.10 [0.90-1.35],1.000,,Valine
Total-BCAA,1.07 [0.88-1.31],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,1.05 [0.86-1.29],1.000,,Leucine
Ile,1.04 [0.85-1.26],1.000,,Isoleucine
M-LDL-FC%,0.97 [0.79-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.91 [0.75-1.11],1.000,,Cholesteryl Esters in LDL
VLDL-C,0.90 [0.74-1.10],1.000,,VLDL Cholesterol
Total-C,0.83 [0.68-1.01],1.000,,Total-Cholesterol
HDL-CE,0.77 [0.61-0.97],1.000,,Cholesteryl Esters in HDL
