Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-C%,1.06 [0.93-1.21],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.06 [0.92-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.06 [0.92-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.05 [0.93-1.20],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.05 [0.92-1.19],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-TG%,0.98 [0.86-1.12],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.95 [0.83-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.89 [0.78-1.01],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.89 [0.78-1.02],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-CE%,0.88 [0.78-1.00],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
