Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.83 [1.66-2.02],1.153e-28,***,Phospholipids to Total-Lipids in Small HDL percentage
HDL-PL,1.80 [1.63-1.99],5.594e-27,***,Phospholipids in HDL
L-HDL-PL,1.79 [1.61-1.98],9.301e-24,***,Phospholipids in Large HDL
HDL-L,1.75 [1.58-1.94],1.922e-22,***,Total-Lipids in HDL
M-HDL-PL,1.75 [1.60-1.91],2.153e-28,***,Phospholipids in Medium HDL
M-HDL-L,1.73 [1.57-1.90],1.101e-24,***,Total-Lipids in Medium HDL
M-HDL-FC,1.72 [1.57-1.89],1.941e-24,***,Free Cholesterol in Medium HDL
L-HDL-L,1.72 [1.55-1.91],7.621e-19,***,Total-Lipids in Large HDL
HDL-FC,1.72 [1.56-1.90],5.385e-21,***,Free Cholesterol in HDL
HDL-size,1.71 [1.54-1.90],1.401e-18,***,Average Diameter for HDL Particles
M-HDL-P,1.70 [1.55-1.86],3.257e-25,***,Concentration of Medium HDL Particles
SFA%,1.69 [1.55-1.85],6.098e-27,***,Saturated Fatty Acids to Total-Fatty Acids percentage
ApoA1,1.68 [1.53-1.85],3.000e-20,***,Apolipoprotein A1
M-HDL-C,1.65 [1.50-1.81],3.478e-19,***,Cholesterol in Medium HDL
L-HDL-FC,1.64 [1.48-1.82],6.898e-16,***,Free Cholesterol in Large HDL
M-HDL-CE,1.62 [1.48-1.78],3.687e-18,***,Cholesteryl Esters in Medium HDL
L-HDL-P,1.61 [1.46-1.79],1.659e-14,***,Concentration of Large HDL Particles
HDL-C,1.60 [1.45-1.78],5.323e-14,***,HDL Cholesterol
XL-HDL-PL%,1.60 [1.41-1.81],3.319e-08,***,Phospholipids to Total-Lipids in Very Large HDL percentage
HDL-CE,1.56 [1.41-1.73],5.667e-12,***,Cholesteryl Esters in HDL
L-HDL-C,1.56 [1.40-1.73],1.237e-10,***,Cholesterol in Large HDL
L-HDL-TG,1.53 [1.41-1.67],4.555e-18,***,Triglycerides in Large HDL
L-HDL-CE,1.52 [1.36-1.69],7.668e-09,***,Cholesteryl Esters in Large HDL
M-LDL-TG%,1.50 [1.38-1.64],3.585e-15,***,Triglycerides to Total-Lipids in Medium LDL percentage
Tyr,1.50 [1.37-1.63],4.091e-15,***,Tyrosine
HDL-P,1.49 [1.36-1.64],2.497e-11,***,Concentration of HDL Particles
L-LDL-TG%,1.49 [1.36-1.62],8.024e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
PC,1.46 [1.32-1.61],1.377e-08,***,Phosphatidylcholines
S-HDL-PL,1.45 [1.32-1.59],3.728e-10,***,Phospholipids in Small HDL
M-HDL-TG,1.45 [1.33-1.57],1.225e-12,***,Triglycerides in Medium HDL
Phosphoglyc,1.45 [1.31-1.59],4.108e-08,***,Phosphoglycerides
XL-HDL-PL,1.43 [1.29-1.60],2.215e-05,***,Phospholipids in Very Large HDL
Total-P,1.43 [1.30-1.57],9.078e-08,***,Total-Concentration of Lipoprotein Particles
Cholines,1.39 [1.26-1.54],1.678e-05,***,Total-Cholines
HDL-TG,1.38 [1.27-1.50],2.453e-08,***,Triglycerides in HDL
XL-HDL-L,1.38 [1.23-1.54],0.004,**,Total-Lipids in Very Large HDL
M-HDL-FC%,1.37 [1.23-1.53],0.006,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-HDL-FC,1.35 [1.23-1.49],7.151e-05,***,Free Cholesterol in Small HDL
IDL-TG,1.35 [1.25-1.47],1.744e-07,***,Triglycerides in IDL
S-HDL-L,1.35 [1.23-1.48],1.380e-04,***,Total-Lipids in Small HDL
S-LDL-TG%,1.34 [1.23-1.47],3.344e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
IDL-TG%,1.33 [1.21-1.45],1.579e-04,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG,1.29 [1.19-1.41],2.483e-04,***,Triglycerides in Large LDL
Glu-lactate,1.29 [1.18-1.40],0.009,**,Glucose-lactate
SFA,1.27 [1.16-1.39],0.033,*,Saturated Fatty Acids
XS-VLDL-TG,1.26 [1.16-1.37],0.013,*,Triglycerides in Very Small VLDL
XL-HDL-TG,1.25 [1.15-1.36],0.035,*,Triglycerides in Very Large HDL
S-LDL-FC%,0.81 [0.75-0.87],0.016,*,Free Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-CE%,0.80 [0.74-0.87],0.015,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-C%,0.79 [0.73-0.86],0.048,*,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.79 [0.73-0.86],0.002,**,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.79 [0.73-0.86],0.006,**,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C,0.77 [0.70-0.85],0.022,*,Cholesterol in Small LDL
M-LDL-FC,0.77 [0.70-0.85],0.026,*,Free Cholesterol in Medium LDL
Omega-3%,0.76 [0.69-0.84],0.026,*,Omega-3 Fatty Acids to Total-Fatty Acids percentage
M-LDL-C%,0.76 [0.70-0.82],4.860e-06,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.76 [0.69-0.83],0.003,**,Phospholipids in Small LDL
VLDL-size,0.74 [0.67-0.82],7.889e-04,***,Average Diameter for VLDL Particles
Creatinine,0.72 [0.65-0.81],0.004,**,Creatinine
S-LDL-FC,0.72 [0.65-0.79],3.655e-06,***,Free Cholesterol in Small LDL
Omega-6%,0.70 [0.65-0.76],8.508e-12,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.70 [0.63-0.77],6.839e-08,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
L-LDL-CE%,0.70 [0.64-0.76],1.298e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
L-LDL-C%,0.69 [0.64-0.75],1.116e-13,***,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-CE%,0.69 [0.63-0.75],3.542e-13,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.68 [0.63-0.74],8.214e-13,***,Cholesterol to Total-Lipids in Small HDL percentage
PUFA%,0.66 [0.61-0.72],1.488e-17,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Gly,0.66 [0.58-0.74],3.124e-06,***,Glycine
ApoB/ApoA1,0.66 [0.60-0.72],1.175e-11,***,Apolipoprotein B to Apolipoprotein A1 ratio
Unsaturation,0.65 [0.59-0.72],3.774e-13,***,Degree of Unsaturation
Gln,0.65 [0.59-0.71],3.252e-15,***,Glutamine
LA%,0.63 [0.58-0.69],5.444e-21,***,Linoleic Acid to Total-Fatty Acids percentage
XL-HDL-C%,0.61 [0.56-0.68],3.807e-17,***,Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-FC%,0.60 [0.54-0.67],2.591e-14,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
