Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-FC%,1.10 [0.93-1.30],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.03 [0.87-1.22],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.03 [0.87-1.22],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.00 [0.85-1.20],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.00 [0.85-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.98 [0.83-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.97 [0.82-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.94 [0.80-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.92 [0.78-1.09],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.89 [0.76-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
