Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.05 [0.96-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.03 [0.94-1.12],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.01 [0.93-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.01 [0.92-1.10],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.00 [0.92-1.10],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.00 [0.92-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.00 [0.92-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,0.99 [0.91-1.08],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.98 [0.90-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.98 [0.90-1.07],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
