Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.19 [0.99-1.43],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.14 [0.96-1.36],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.09 [0.91-1.30],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.08 [0.90-1.30],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.07 [0.90-1.28],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.99 [0.83-1.18],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.91 [0.76-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.90 [0.75-1.07],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.85 [0.71-1.02],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,0.84 [0.70-1.00],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
