Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
Tyr,1.10 [0.90-1.35],1.000,,Tyrosine
Gly,1.10 [0.87-1.38],1.000,,Glycine
His,1.07 [0.88-1.31],1.000,,Histidine
M-LDL-FC%,1.02 [0.83-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Phe,1.00 [0.82-1.23],1.000,,Phenylalanine
VLDL-CE,1.00 [0.82-1.22],1.000,,Cholesteryl Esters in VLDL
M-LDL-PL%,0.98 [0.81-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-CE,0.92 [0.75-1.12],1.000,,Cholesteryl Esters in LDL
Omega-6/Omega-3,0.92 [0.75-1.13],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
Total-CE,0.88 [0.72-1.08],1.000,,Total-Esterified Cholesterol
