Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-FC%,1.20 [0.98-1.46],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.12 [0.91-1.38],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.11 [0.92-1.35],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.06 [0.87-1.29],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.04 [0.85-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.99 [0.81-1.20],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.96 [0.80-1.16],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.96 [0.79-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.95 [0.78-1.16],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.95 [0.78-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
