Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.06 [0.87-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,1.05 [0.87-1.27],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.02 [0.84-1.24],1.000,,Total-Cholesterol Minus HDL-C
Total-C,1.01 [0.83-1.22],1.000,,Total-Cholesterol
LDL-C,1.00 [0.83-1.22],1.000,,LDL Cholesterol
M-LDL-FC%,0.99 [0.81-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.97 [0.78-1.20],1.000,,Apolipoprotein A1
Leu,0.97 [0.79-1.19],1.000,,Leucine
HDL-C,0.96 [0.77-1.20],1.000,,HDL Cholesterol
Tyr,0.94 [0.77-1.15],1.000,,Tyrosine
