Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.12 [0.94-1.34],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.05 [0.88-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.05 [0.86-1.29],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.03 [0.85-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.03 [0.84-1.28],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,0.99 [0.82-1.20],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-C%,0.96 [0.80-1.15],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-LDL-C%,0.94 [0.78-1.13],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-CE%,0.93 [0.78-1.11],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.93 [0.77-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
