Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.14 [0.97-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,1.08 [0.91-1.28],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.03 [0.87-1.22],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.00 [0.85-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.00 [0.85-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.00 [0.84-1.18],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.92 [0.79-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.92 [0.78-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.91 [0.77-1.07],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.85 [0.73-1.00],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
