Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.08 [0.96-1.20],1.000,,Free Cholesterol in HDL
GlycA,1.07 [0.96-1.19],1.000,,Glycoprotein Acetyls
Glu,1.03 [0.93-1.13],1.000,,Glucose
Pyruvate,1.01 [0.91-1.12],1.000,,Pyruvate
M-LDL-PL%,1.00 [0.91-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Val,1.00 [0.90-1.11],1.000,,Valine
Leu,0.99 [0.89-1.10],1.000,,Leucine
Total-BCAA,0.99 [0.89-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Ile,0.97 [0.87-1.07],1.000,,Isoleucine
M-LDL-FC%,0.91 [0.82-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
