Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.16 [1.03-1.30],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.06 [0.94-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.05 [0.93-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.05 [0.93-1.19],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.01 [0.89-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.94 [0.83-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.86 [0.77-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-C,0.74 [0.65-0.84],0.534,,Cholesterol in Small HDL
S-HDL-P,0.74 [0.65-0.83],0.583,,Concentration of Small HDL Particles
S-HDL-CE,0.73 [0.64-0.82],0.162,,Cholesteryl Esters in Small HDL
