Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.23 [1.02-1.48],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.20 [1.01-1.42],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.07 [0.91-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.07 [0.89-1.28],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.04 [0.88-1.24],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.00 [0.85-1.18],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,0.99 [0.83-1.17],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.80-1.11],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,0.80 [0.67-0.95],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
Albumin,0.64 [0.56-0.74],2.293e-04,***,Albumin
