Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.07 [1.02-1.13],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.06 [1.01-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.04 [0.99-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.03 [0.98-1.08],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.01 [0.96-1.06],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
Total-C,0.88 [0.84-0.92],0.033,*,Total-Cholesterol
Total-CE,0.88 [0.83-0.92],0.024,*,Total-Esterified Cholesterol
Total-PL,0.88 [0.83-0.92],0.051,,Total-Phospholipids in Lipoprotein Particles
Cholines,0.87 [0.83-0.92],0.048,*,Total-Cholines
PUFA,0.87 [0.83-0.92],0.014,*,Polyunsaturated Fatty Acids
