Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.12 [1.10-1.15],4.087e-20,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.12 [1.10-1.14],1.137e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.12 [1.10-1.14],1.010e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.11 [1.08-1.13],3.084e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
IDL-PL%,1.10 [1.07-1.12],4.124e-13,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.09 [1.07-1.11],4.292e-10,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
M-HDL-PL%,1.09 [1.06-1.11],3.916e-08,***,Phospholipids to Total-Lipids in Medium HDL percentage
GlycA,1.08 [1.06-1.11],3.459e-07,***,Glycoprotein Acetyls
S-LDL-TG%,1.08 [1.06-1.10],3.674e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
S-VLDL-TG%,1.08 [1.05-1.10],1.880e-06,***,Triglycerides to Total-Lipids in Small VLDL percentage
L-HDL-PL%,1.07 [1.05-1.10],3.930e-05,***,Phospholipids to Total-Lipids in Large HDL percentage
M-VLDL-TG%,1.07 [1.05-1.09],1.751e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.06 [1.04-1.08],0.022,*,Triglycerides to Total-Lipids in Small HDL percentage
S-LDL-FC%,0.95 [0.93-0.96],0.008,**,Free Cholesterol to Total-Lipids in Small LDL percentage
M-LDL-FC%,0.94 [0.92-0.96],0.015,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,0.94 [0.92-0.96],0.021,*,Polyunsaturated Fatty Acids
Omega-6,0.94 [0.92-0.96],0.016,*,Omega-6 Fatty Acids
LA%,0.94 [0.92-0.96],0.032,*,Linoleic Acid to Total-Fatty Acids percentage
L-LDL-P,0.94 [0.92-0.96],0.006,**,Concentration of Large LDL Particles
Cholines,0.94 [0.92-0.96],0.045,*,Total-Cholines
S-HDL-CE,0.94 [0.92-0.96],0.018,*,Cholesteryl Esters in Small HDL
S-HDL-CE%,0.94 [0.92-0.96],0.004,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
LA,0.94 [0.92-0.96],0.005,**,Linoleic Acid
Total-BCAA,0.94 [0.92-0.96],0.017,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
S-LDL-P,0.94 [0.92-0.96],4.749e-04,***,Concentration of Small LDL Particles
M-VLDL-PL%,0.94 [0.92-0.96],4.277e-04,***,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.94 [0.92-0.96],1.905e-04,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.92-0.96],3.211e-04,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
LDL-P,0.94 [0.92-0.96],1.930e-04,***,Concentration of LDL Particles
Total-PL,0.94 [0.92-0.96],0.001,**,Total-Phospholipids in Lipoprotein Particles
HDL-C,0.94 [0.92-0.96],0.037,*,HDL Cholesterol
HDL-CE,0.94 [0.92-0.96],0.027,*,Cholesteryl Esters in HDL
Total-L,0.94 [0.92-0.96],1.784e-04,***,Total-Lipids in Lipoprotein Particles
IDL-FC%,0.94 [0.92-0.96],4.939e-05,***,Free Cholesterol to Total-Lipids in IDL percentage
ApoB,0.94 [0.92-0.96],6.255e-05,***,Apolipoprotein B
S-VLDL-C%,0.94 [0.92-0.96],5.750e-05,***,Cholesterol to Total-Lipids in Small VLDL percentage
L-HDL-CE%,0.94 [0.92-0.96],7.470e-05,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-VLDL-C%,0.94 [0.92-0.96],6.964e-05,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Total-P,0.94 [0.91-0.96],0.001,**,Total-Concentration of Lipoprotein Particles
M-HDL-C%,0.94 [0.92-0.96],1.944e-04,***,Cholesterol to Total-Lipids in Medium HDL percentage
M-VLDL-C,0.93 [0.92-0.95],2.570e-05,***,Cholesterol in Medium VLDL
S-LDL-PL,0.93 [0.92-0.95],1.093e-05,***,Phospholipids in Small LDL
S-HDL-C%,0.93 [0.91-0.95],1.490e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
SM,0.93 [0.91-0.95],1.253e-04,***,Sphingomyelins
IDL-PL,0.93 [0.91-0.95],1.186e-05,***,Phospholipids in IDL
Remnant-C,0.93 [0.91-0.95],2.924e-06,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Val,0.93 [0.91-0.95],2.019e-04,***,Valine
L-HDL-C%,0.93 [0.91-0.95],6.123e-06,***,Cholesterol to Total-Lipids in Large HDL percentage
S-LDL-CE,0.93 [0.91-0.95],1.782e-06,***,Cholesteryl Esters in Small LDL
S-LDL-L,0.93 [0.91-0.95],1.061e-06,***,Total-Lipids in Small LDL
M-LDL-CE,0.93 [0.91-0.95],1.339e-06,***,Cholesteryl Esters in Medium LDL
XL-HDL-CE%,0.93 [0.91-0.95],4.409e-07,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
