Abbreviations,HR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.53 [1.36-1.72],2.374e-07,***,Glycoprotein Acetyls
XL-HDL-TG%,1.33 [1.19-1.50],0.397,,Triglycerides to Total-Lipids in Very Large HDL percentage
ApoB/ApoA1,1.10 [0.99-1.23],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.04 [0.93-1.16],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
ApoB,1.02 [0.92-1.14],1.000,,Apolipoprotein B
M-LDL-FC%,0.81 [0.72-0.90],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-CE%,0.78 [0.70-0.86],0.726,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
M-HDL-C%,0.77 [0.69-0.86],0.837,,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-C%,0.77 [0.69-0.85],0.360,,Cholesterol to Total-Lipids in Large HDL percentage
L-HDL-CE,0.72 [0.62-0.82],0.943,,Cholesteryl Esters in Large HDL
